timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,tcp_flags,flow_duration,flow_packet_count,flow_byte_count,flow_pps,flow_bps,scan_distinct_ports,scan_pps,syn_count,port_repeat_count
1784863273.4989095,10.255.255.254,10.255.255.254,37796,53,UDP,74,,0.033,3,222,90.69,6710.79,8,6.93,0,0
1784863273.5144773,10.255.255.254,10.255.255.254,37796,53,UDP,74,,0.049,4,296,82.22,6084.42,8,6.9,0,0
1784863273.5318182,10.255.255.254,10.255.255.254,53,37796,UDP,202,,0.0,1,202,0.0,0.0,9,7.09,0,0
1784863273.566065,10.255.255.254,10.255.255.254,53,37796,UDP,202,,0.034,2,404,58.4,11796.68,9,7.25,0,0
1784863273.5949066,10.255.255.254,10.255.255.254,53,37796,UDP,298,,0.063,3,702,47.55,11127.24,9,7.42,0,0
1784863273.6218026,10.255.255.254,10.255.255.254,53,37796,UDP,298,,0.09,4,1000,44.45,11113.04,9,7.59,0,0
1784863273.7945516,10.255.255.254,10.255.255.254,41673,53,UDP,70,,0.0,1,70,0.0,0.0,9,7.32,0,0
1784863273.8177946,10.255.255.254,10.255.255.254,41673,53,UDP,70,,0.023,2,140,86.05,6023.33,9,7.29,0,0
1784863273.8469918,10.255.255.254,10.255.255.254,41673,53,UDP,70,,0.052,3,210,57.21,4004.56,9,7.25,0,0
1784863273.8717012,10.255.255.254,10.255.255.254,41673,53,UDP,70,,0.077,4,280,51.85,3629.31,9,7.21,0,0
1784863273.9067793,10.255.255.254,10.255.255.254,53,41673,UDP,166,,0.0,1,166,0.0,0.0,10,7.21,0,0
1784863273.9450643,10.255.255.254,10.255.255.254,53,41673,UDP,166,,0.038,2,332,52.24,8671.8,10,7.04,0,0
1784863273.980312,10.255.255.254,10.255.255.254,53,41673,UDP,182,,0.074,3,514,40.8,6990.08,9,7.19,0,0
1784863274.0167477,10.255.255.254,10.255.255.254,53,41673,UDP,182,,0.11,4,696,36.37,6329.09,9,7.34,0,0
1784863274.7485266,10.255.255.254,10.255.255.254,57908,53,UDP,74,,0.0,1,74,0.0,0.0,8,6.51,0,0
1784863274.802194,10.255.255.254,10.255.255.254,57908,53,UDP,74,,0.054,2,148,37.27,2757.72,8,6.44,0,0
1784863274.8517847,10.255.255.254,10.255.255.254,57908,53,UDP,74,,0.103,3,222,29.05,2149.95,8,6.03,0,0
1784863274.885737,10.255.255.254,10.255.255.254,57908,53,UDP,74,,0.137,4,296,29.15,2157.27,8,5.82,0,0
1784863274.917261,10.255.255.254,10.255.255.254,53,57908,UDP,202,,0.0,1,202,0.0,0.0,8,6.23,0,0
1784863274.9514341,10.255.255.254,10.255.255.254,53,57908,UDP,202,,0.034,2,404,58.53,11822.11,8,6.39,0,0
1784863274.9866822,10.255.255.254,10.255.255.254,53,57908,UDP,298,,0.069,3,702,43.21,10112.17,8,6.56,0,0
1784863275.01258,10.255.255.254,10.255.255.254,53,57908,UDP,298,,0.095,4,1000,41.96,10491.08,8,6.73,0,0
1784863275.329487,10.255.255.254,10.255.255.254,41327,53,UDP,70,,0.0,1,70,0.0,0.0,7,6.63,0,0
1784863275.351402,10.255.255.254,10.255.255.254,41327,53,UDP,70,,0.022,2,140,91.26,6388.33,7,6.6,0,0
1784863275.375214,10.255.255.254,10.255.255.254,41327,53,UDP,70,,0.046,3,210,65.61,4592.47,7,6.56,0,0
1784863275.3965635,10.255.255.254,10.255.255.254,41327,53,UDP,70,,0.067,4,280,59.63,4174.34,7,6.53,0,0
1784863275.4177911,10.255.255.254,10.255.255.254,53,41327,UDP,166,,0.0,1,166,0.0,0.0,8,6.73,0,0
1784863275.445903,10.255.255.254,10.255.255.254,53,41327,UDP,166,,0.028,2,332,71.14,11809.93,8,6.91,0,0
1784863275.4729233,10.255.255.254,10.255.255.254,53,41327,UDP,182,,0.055,3,514,54.41,9323.05,8,7.1,0,0
1784863275.503026,10.255.255.254,10.255.255.254,53,41327,UDP,182,,0.085,4,696,46.93,8165.67,8,7.28,0,0
1784863275.9946966,10.255.255.254,10.255.255.254,58108,53,UDP,74,,0.0,1,74,0.0,0.0,8,6.55,0,0
1784863276.0149214,10.255.255.254,10.255.255.254,58108,53,UDP,74,,0.02,2,148,98.89,7317.75,8,6.52,0,0
1784863276.0393152,10.255.255.254,10.255.255.254,58108,53,UDP,74,,0.045,3,222,67.24,4975.5,8,6.49,0,0
1784863276.066761,10.255.255.254,10.255.255.254,58108,53,UDP,74,,0.072,4,296,55.51,4107.44,8,6.45,0,0
1784863276.0947912,10.255.255.254,10.255.255.254,53,58108,UDP,298,,0.0,1,298,0.0,0.0,9,6.62,0,0
1784863276.1176848,10.255.255.254,10.255.255.254,53,58108,UDP,298,,0.023,2,596,87.36,26033.4,9,6.61,0,0
1784863276.138055,10.255.255.254,10.255.255.254,53,58108,UDP,202,,0.043,3,798,69.34,18444.93,9,6.62,0,0
1784863276.1565797,10.255.255.254,10.255.255.254,53,58108,UDP,202,,0.062,4,1000,64.74,16184.23,9,6.63,0,0
1784863276.3658712,10.255.255.254,10.255.255.254,36925,53,UDP,70,,0.0,1,70,0.0,0.0,8,6.69,0,0
1784863276.4054103,10.255.255.254,10.255.255.254,36925,53,UDP,70,,0.04,2,140,50.58,3540.8,8,6.63,0,0
1784863276.4567888,10.255.255.254,10.255.255.254,36925,53,UDP,70,,0.091,3,210,33.0,2309.78,8,6.56,0,0
1784863276.4984384,10.255.255.254,10.255.255.254,36925,53,UDP,70,,0.133,4,280,30.17,2112.14,8,6.51,0,0
1784863276.5544767,10.255.255.254,10.255.255.254,53,36925,UDP,182,,0.0,1,182,0.0,0.0,9,6.63,0,0
1784863276.586728,10.255.255.254,10.255.255.254,53,36925,UDP,182,,0.032,2,364,62.01,11286.35,9,6.64,0,0
1784863276.626068,10.255.255.254,10.255.255.254,53,36925,UDP,166,,0.072,3,530,41.9,7403.13,9,6.63,0,0
1784863276.6499002,10.255.255.254,10.255.255.254,53,36925,UDP,166,,0.095,4,696,41.92,7293.8,9,6.62,0,0
1784863277.3239074,10.255.255.254,10.255.255.254,34527,53,UDP,74,,0.0,1,74,0.0,0.0,8,6.6,0,0
1784863277.3493571,10.255.255.254,10.255.255.254,34527,53,UDP,74,,0.025,2,148,78.59,5815.38,8,6.57,0,0
1784863277.3732967,10.255.255.254,10.255.255.254,34527,53,UDP,74,,0.049,3,222,60.74,4494.9,8,6.54,0,0
1784863277.4069178,10.255.255.254,10.255.255.254,34527,53,UDP,74,,0.083,4,296,48.19,3565.82,8,6.49,0,0
1784863277.4609716,10.255.255.254,10.255.255.254,53,34527,UDP,202,,0.0,1,202,0.0,0.0,9,6.62,0,0
1784863277.5031047,10.255.255.254,10.255.255.254,53,34527,UDP,202,,0.042,2,404,47.47,9588.66,9,6.62,0,0
1784863277.5411355,10.255.255.254,10.255.255.254,53,34527,UDP,298,,0.08,3,702,37.42,8757.05,9,6.63,0,0
1784863277.5901523,10.255.255.254,10.255.255.254,53,34527,UDP,298,,0.129,4,1000,30.96,7741.1,8,6.9,0,0
1784863277.86924,10.255.255.254,10.255.255.254,46624,53,UDP,70,,0.0,1,70,0.0,0.0,8,6.51,0,0
1784863277.932269,10.255.255.254,10.255.255.254,46624,53,UDP,70,,0.063,2,140,31.73,2221.2,8,6.43,0,0
1784863278.0027385,10.255.255.254,10.255.255.254,46624,53,UDP,70,,0.133,3,210,22.47,1573.05,8,6.21,0,0
1784863278.073476,10.255.255.254,10.255.255.254,46624,53,UDP,70,,0.204,4,280,19.59,1370.96,8,6.0,0,0
1784863278.1471941,10.255.255.254,10.255.255.254,53,46624,UDP,166,,0.0,1,166,0.0,0.0,8,6.28,0,0
1784863278.2079067,10.255.255.254,10.255.255.254,53,46624,UDP,166,,0.061,2,332,32.94,5468.39,8,6.42,0,0
1784863278.2692914,10.255.255.254,10.255.255.254,53,46624,UDP,182,,0.122,3,514,24.57,4209.76,8,6.54,0,0
1784863278.3128078,10.255.255.254,10.255.255.254,53,46624,UDP,182,,0.166,4,696,24.15,4202.55,8,6.69,0,0
1784863278.7409568,10.255.255.254,10.255.255.254,56126,53,UDP,74,,0.0,1,74,0.0,0.0,7,5.79,0,0
1784863278.8014472,10.255.255.254,10.255.255.254,56126,53,UDP,74,,0.06,2,148,33.06,2446.67,7,5.72,0,0
1784863278.8818095,10.255.255.254,10.255.255.254,56126,53,UDP,74,,0.141,3,222,21.3,1576.11,7,5.63,0,0
1784863278.9491303,10.255.255.254,10.255.255.254,56126,53,UDP,74,,0.208,4,296,19.21,1421.89,7,5.23,0,0
1784863279.0272934,10.255.255.254,10.255.255.254,53,56126,UDP,202,,0.0,1,202,0.0,0.0,7,6.08,0,0
1784863279.0973449,10.255.255.254,10.255.255.254,53,56126,UDP,202,,0.07,2,404,28.55,5767.19,7,6.22,0,0
1784863279.175764,10.255.255.254,10.255.255.254,53,56126,UDP,298,,0.148,3,702,20.21,4728.21,7,6.34,0,0
1784863279.2599971,10.255.255.254,10.255.255.254,53,56126,UDP,298,,0.233,4,1000,17.19,4297.31,7,6.45,0,0
1784863279.3546314,10.255.255.254,10.255.255.254,40018,53,UDP,70,,0.0,1,70,0.0,0.0,7,6.31,0,0
1784863279.4254076,10.255.255.254,10.255.255.254,40018,53,UDP,70,,0.071,2,140,28.26,1978.07,7,6.21,0,0
1784863279.4986515,10.255.255.254,10.255.255.254,40018,53,UDP,70,,0.144,3,210,20.83,1458.13,7,6.11,0,0
1784863279.5745668,10.255.255.254,10.255.255.254,40018,53,UDP,70,,0.22,4,280,18.19,1273.1,7,6.01,0,0
1784863279.6461718,10.255.255.254,10.255.255.254,53,40018,UDP,166,,0.0,1,166,0.0,0.0,8,6.13,0,0
1784863279.7230117,10.255.255.254,10.255.255.254,53,40018,UDP,166,,0.077,2,332,26.03,4320.67,8,6.24,0,0
1784863279.7984169,10.255.255.254,10.255.255.254,53,40018,UDP,182,,0.152,3,514,19.71,3376.14,8,6.35,0,0
1784863279.8637362,10.255.255.254,10.255.255.254,53,40018,UDP,182,,0.218,4,696,18.39,3199.05,8,6.47,0,0
1784863280.234831,10.255.255.254,10.255.255.254,41189,53,UDP,74,,0.0,1,74,0.0,0.0,7,5.81,0,0
1784863280.292553,10.255.255.254,10.255.255.254,41189,53,UDP,74,,0.058,2,148,34.65,2564.02,7,5.74,0,0
1784863280.3447933,10.255.255.254,10.255.255.254,41189,53,UDP,74,,0.11,3,222,27.28,2018.88,7,5.68,0,0
1784863280.4099991,10.255.255.254,10.255.255.254,41189,53,UDP,74,,0.175,4,296,22.84,1689.81,7,5.61,0,0
1784863280.4851048,10.255.255.254,10.255.255.254,53,41189,UDP,202,,0.0,1,202,0.0,0.0,8,5.22,0,0
1784863280.5479755,10.255.255.254,10.255.255.254,53,41189,UDP,202,,0.063,2,404,31.81,6425.88,7,5.84,0,0
1784863280.6266983,10.255.255.254,10.255.255.254,53,41189,UDP,298,,0.142,3,702,21.19,4957.86,7,5.96,0,0
1784863280.6816797,10.255.255.254,10.255.255.254,53,41189,UDP,298,,0.197,4,1000,20.35,5087.12,7,6.1,0,0
1784863280.7730298,10.255.255.254,10.255.255.254,33790,53,UDP,70,,0.0,1,70,0.0,0.0,7,5.99,0,0
1784863280.8441293,10.255.255.254,10.255.255.254,33790,53,UDP,70,,0.071,2,140,28.13,1969.07,7,5.9,0,0
1784863280.935903,10.255.255.254,10.255.255.254,33790,53,UDP,70,,0.163,3,210,18.42,1289.35,7,5.78,0,0
1784863280.9876418,10.255.255.254,10.255.255.254,33790,53,UDP,70,,0.215,4,280,18.64,1304.68,7,5.72,0,0
1784863281.0407536,10.255.255.254,10.255.255.254,53,33790,UDP,166,,0.0,1,166,0.0,0.0,8,5.86,0,0
1784863281.0891824,10.255.255.254,10.255.255.254,53,33790,UDP,166,,0.048,2,332,41.3,6855.43,8,6.01,0,0
1784863281.1476061,10.255.255.254,10.255.255.254,53,33790,UDP,182,,0.107,3,514,28.08,4810.37,8,5.61,0,0
1784863281.212132,10.255.255.254,10.255.255.254,53,33790,UDP,182,,0.171,4,696,23.34,4061.19,7,6.01,0,0
1784863281.597939,10.255.255.254,10.255.255.254,46104,53,UDP,74,,0.0,1,74,0.0,0.0,7,5.23,0,0
1784863281.6778104,10.255.255.254,10.255.255.254,46104,53,UDP,74,,0.08,2,148,25.04,1852.98,6,5.69,0,0
1784863281.7473977,10.255.255.254,10.255.255.254,46104,53,UDP,74,,0.149,3,222,20.07,1485.36,6,5.6,0,0
1784863281.8055224,10.255.255.254,10.255.255.254,46104,53,UDP,74,,0.208,4,296,19.27,1425.93,6,5.52,0,0
1784863281.874596,10.255.255.254,10.255.255.254,53,46104,UDP,202,,0.0,1,202,0.0,0.0,7,5.66,0,0
1784863281.9299133,10.255.255.254,10.255.255.254,53,46104,UDP,202,,0.055,2,404,36.16,7303.34,7,5.82,0,0
1784863281.996858,10.255.255.254,10.255.255.254,53,46104,UDP,298,,0.122,3,702,24.54,5741.78,7,5.95,0,0
1784863282.087359,10.255.255.254,10.255.255.254,53,46104,UDP,298,,0.213,4,1000,18.8,4700.07,7,6.05,0,0
1784863282.18585,10.255.255.254,10.255.255.254,53507,53,UDP,70,,0.0,1,70,0.0,0.0,7,5.93,0,0
1784863282.2227156,10.255.255.254,10.255.255.254,53507,53,UDP,70,,0.037,2,140,54.25,3797.57,7,5.88,0,0
1784863282.240803,10.255.255.254,10.255.255.254,53507,53,UDP,70,,0.055,3,210,54.59,3821.44,7,5.86,0,0
1784863282.3074138,10.255.255.254,10.255.255.254,53507,53,UDP,70,,0.122,4,280,32.9,2303.32,7,5.78,0,0
1784863282.3787725,10.255.255.254,10.255.255.254,53,53507,UDP,166,,0.0,1,166,0.0,0.0,8,5.9,0,0
1784863282.46888,10.255.255.254,10.255.255.254,53,53507,UDP,166,,0.09,2,332,22.2,3684.49,8,5.84,0,0
1784863282.5478764,10.255.255.254,10.255.255.254,53,53507,UDP,182,,0.169,3,514,17.74,3039.55,8,5.65,0,0
1784863282.6388547,10.255.255.254,10.255.255.254,53,53507,UDP,182,,0.26,4,696,15.38,2676.08,7,6.23,0,0
1784863283.0830746,10.255.255.254,10.255.255.254,54727,53,UDP,74,,0.0,1,74,0.0,0.0,7,5.67,0,0
1784863283.149898,10.255.255.254,10.255.255.254,54727,53,UDP,74,,0.067,2,148,29.93,2214.79,7,5.46,0,0
1784863283.208144,10.255.255.254,10.255.255.254,54727,53,UDP,74,,0.125,3,222,23.99,1775.01,7,5.26,0,0
1784863283.2828348,10.255.255.254,10.255.255.254,54727,53,UDP,74,,0.2,4,296,20.02,1481.78,7,5.03,0,0
1784863283.3513231,10.255.255.254,10.255.255.254,53,54727,UDP,202,,0.0,1,202,0.0,0.0,7,5.78,0,0
1784863283.4092875,10.255.255.254,10.255.255.254,53,54727,UDP,202,,0.058,2,404,34.5,6969.8,7,5.93,0,0
1784863283.475316,10.255.255.254,10.255.255.254,53,54727,UDP,298,,0.124,3,702,24.19,5661.61,7,6.07,0,0
1784863283.5526872,10.255.255.254,10.255.255.254,53,54727,UDP,298,,0.201,4,1000,19.86,4966.13,7,6.19,0,0
1784863283.6978168,10.255.255.254,10.255.255.254,45283,53,UDP,70,,0.0,1,70,0.0,0.0,7,6.0,0,0
1784863283.7441947,10.255.255.254,10.255.255.254,45283,53,UDP,70,,0.046,2,140,43.12,3018.68,7,5.94,0,0
1784863283.8158016,10.255.255.254,10.255.255.254,45283,53,UDP,70,,0.118,3,210,25.43,1779.89,7,5.85,0,0
1784863283.8815243,10.255.255.254,10.255.255.254,45283,53,UDP,70,,0.184,4,280,21.77,1524.16,7,5.77,0,0
1784863283.9569137,10.255.255.254,10.255.255.254,53,45283,UDP,182,,0.0,1,182,0.0,0.0,8,5.88,0,0
1784863284.0381458,10.255.255.254,10.255.255.254,53,45283,UDP,182,,0.081,2,364,24.62,4480.99,8,5.87,0,0
1784863284.095267,10.255.255.254,10.255.255.254,53,45283,UDP,166,,0.138,3,530,21.68,3830.77,8,6.0,0,0
1784863284.1633003,10.255.255.254,10.255.255.254,53,45283,UDP,166,,0.206,4,696,19.38,3372.31,8,6.01,0,0
1784863284.4853086,10.255.255.254,10.255.255.254,35209,53,UDP,74,,0.0,1,74,0.0,0.0,7,5.79,0,0
1784863284.5334384,10.255.255.254,10.255.255.254,35209,53,UDP,74,,0.048,2,148,41.55,3075.02,7,5.73,0,0
1784863284.5920749,10.255.255.254,10.255.255.254,35209,53,UDP,74,,0.107,3,222,28.1,2079.31,7,5.66,0,0
1784863284.6446261,10.255.255.254,10.255.255.254,35209,53,UDP,74,,0.159,4,296,25.11,1857.93,7,5.6,0,0
1784863284.7050343,10.255.255.254,10.255.255.254,53,35209,UDP,202,,0.0,1,202,0.0,0.0,8,5.62,0,0
1784863284.752019,10.255.255.254,10.255.255.254,53,35209,UDP,202,,0.047,2,404,42.57,8598.55,8,5.65,0,0
1784863284.8116996,10.255.255.254,10.255.255.254,53,35209,UDP,298,,0.107,3,702,28.13,6581.33,8,5.66,0,0
1784863284.8754623,10.255.255.254,10.255.255.254,53,35209,UDP,298,,0.17,4,1000,23.47,5867.58,7,6.38,0,0
1784863284.9395256,10.255.255.254,10.255.255.254,45923,53,UDP,70,,0.0,1,70,0.0,0.0,7,6.29,0,0
1784863284.9814088,10.255.255.254,10.255.255.254,45923,53,UDP,70,,0.042,2,140,47.75,3342.63,7,6.23,0,0
1784863285.0385299,10.255.255.254,10.255.255.254,45923,53,UDP,70,,0.099,3,210,30.3,2121.12,7,6.15,0,0
1784863285.077812,10.255.255.254,10.255.255.254,45923,53,UDP,70,,0.138,4,280,28.93,2024.78,7,6.1,0,0
1784863285.126713,10.255.255.254,10.255.255.254,53,45923,UDP,182,,0.0,1,182,0.0,0.0,8,6.25,0,0
1784863285.2048352,10.255.255.254,10.255.255.254,53,45923,UDP,182,,0.078,2,364,25.6,4659.37,8,6.36,0,0
1784863285.2799087,10.255.255.254,10.255.255.254,53,45923,UDP,166,,0.153,3,530,19.58,3459.63,8,6.47,0,0
1784863285.3357713,10.255.255.254,10.255.255.254,53,45923,UDP,166,,0.209,4,696,19.13,3329.22,8,6.6,0,0
1784863285.724959,10.255.255.254,10.255.255.254,33002,53,UDP,74,,0.0,1,74,0.0,0.0,7,5.98,0,0
1784863285.8052442,10.255.255.254,10.255.255.254,33002,53,UDP,74,,0.08,2,148,24.91,1843.43,7,5.88,0,0
1784863285.864775,10.255.255.254,10.255.255.254,33002,53,UDP,74,,0.14,3,222,21.46,1587.8,7,5.8,0,0
1784863285.91832,10.255.255.254,10.255.255.254,33002,53,UDP,74,,0.193,4,296,20.69,1530.82,7,5.74,0,0
1784863286.0094347,10.255.255.254,10.255.255.254,53,33002,UDP,298,,0.0,1,298,0.0,0.0,8,5.84,0,0
1784863286.0865955,10.255.255.254,10.255.255.254,53,33002,UDP,298,,0.077,2,596,25.92,7724.13,8,5.8,0,0
1784863286.1532872,10.255.255.254,10.255.255.254,53,33002,UDP,202,,0.144,3,798,20.85,5547.35,8,5.67,0,0
1784863286.2497427,10.255.255.254,10.255.255.254,53,33002,UDP,202,,0.24,4,1000,16.65,4161.33,7,6.4,0,0
1784863286.3469634,10.255.255.254,10.255.255.254,40280,53,UDP,70,,0.0,1,70,0.0,0.0,7,6.26,0,0
1784863286.441765,10.255.255.254,10.255.255.254,40280,53,UDP,70,,0.095,2,140,21.1,1476.77,7,6.13,0,0
1784863286.5245557,10.255.255.254,10.255.255.254,40280,53,UDP,70,,0.178,3,210,16.89,1182.48,7,6.02,0,0
1784863286.6319911,10.255.255.254,10.255.255.254,40280,53,UDP,70,,0.285,4,280,14.03,982.36,7,5.89,0,0
1784863286.7120218,10.255.255.254,10.255.255.254,53,40280,UDP,166,,0.0,1,166,0.0,0.0,8,5.99,0,0
1784863286.7837558,10.255.255.254,10.255.255.254,53,40280,UDP,166,,0.072,2,332,27.88,4628.21,8,6.11,0,0
1784863286.8512778,10.255.255.254,10.255.255.254,53,40280,UDP,182,,0.139,3,514,21.54,3691.04,8,6.23,0,0
1784863286.9271772,10.255.255.254,10.255.255.254,53,40280,UDP,182,,0.215,4,696,18.59,3234.87,8,6.2,0,0
1784863287.262162,10.255.255.254,10.255.255.254,56301,53,UDP,74,,0.0,1,74,0.0,0.0,7,5.73,0,0
1784863287.3292973,10.255.255.254,10.255.255.254,56301,53,UDP,74,,0.067,2,148,29.79,2204.5,7,5.66,0,0
1784863287.4081113,10.255.255.254,10.255.255.254,56301,53,UDP,74,,0.146,3,222,20.56,1521.08,7,5.47,0,0
1784863287.4855628,10.255.255.254,10.255.255.254,56301,53,UDP,74,,0.223,4,296,17.91,1324.97,7,5.27,0,0
1784863287.56368,10.255.255.254,10.255.255.254,53,56301,UDP,298,,0.0,1,298,0.0,0.0,8,5.28,0,0
1784863287.6367452,10.255.255.254,10.255.255.254,53,56301,UDP,298,,0.073,2,596,27.37,8157.09,8,5.4,0,0
1784863287.7031708,10.255.255.254,10.255.255.254,53,56301,UDP,202,,0.139,3,798,21.51,5720.81,7,6.2,0,0
1784863287.7688072,10.255.255.254,10.255.255.254,53,56301,UDP,202,,0.205,4,1000,19.5,4875.02,7,6.34,0,0
1784863287.8618426,10.255.255.254,10.255.255.254,60826,53,UDP,70,,0.0,1,70,0.0,0.0,7,6.21,0,0
1784863287.941163,10.255.255.254,10.255.255.254,60826,53,UDP,70,,0.079,2,140,25.21,1764.99,7,6.1,0,0
1784863287.9882474,10.255.255.254,10.255.255.254,60826,53,UDP,70,,0.126,3,210,23.73,1661.33,7,6.04,0,0
1784863288.0450084,10.255.255.254,10.255.255.254,60826,53,UDP,70,,0.183,4,280,21.84,1528.67,7,5.97,0,0
1784863288.1063774,10.255.255.254,10.255.255.254,53,60826,UDP,166,,0.0,1,166,0.0,0.0,8,6.1,0,0
1784863288.1823728,10.255.255.254,10.255.255.254,53,60826,UDP,166,,0.076,2,332,26.32,4368.68,8,6.21,0,0
1784863288.2453144,10.255.255.254,10.255.255.254,53,60826,UDP,182,,0.139,3,514,21.59,3699.52,8,6.33,0,0
1784863288.3256984,10.255.255.254,10.255.255.254,53,60826,UDP,182,,0.219,4,696,18.24,3173.43,8,6.43,0,0
1784863288.6619172,10.255.255.254,10.255.255.254,51615,53,UDP,74,,0.0,1,74,0.0,0.0,7,5.95,0,0
1784863288.7199578,10.255.255.254,10.255.255.254,51615,53,UDP,74,,0.058,2,148,34.46,2549.94,7,5.88,0,0
1784863288.784326,10.255.255.254,10.255.255.254,51615,53,UDP,74,,0.122,3,222,24.51,1813.59,7,5.8,0,0
1784863288.8663652,10.255.255.254,10.255.255.254,51615,53,UDP,74,,0.204,4,296,19.56,1447.8,7,5.7,0,0
1784863288.9433851,10.255.255.254,10.255.255.254,53,51615,UDP,202,,0.0,1,202,0.0,0.0,8,5.82,0,0
1784863288.99035,10.255.255.254,10.255.255.254,53,51615,UDP,202,,0.047,2,404,42.59,8602.17,8,5.86,0,0
1784863289.0641267,10.255.255.254,10.255.255.254,53,51615,UDP,298,,0.121,3,702,24.85,5814.07,8,5.84,0,0
1784863289.1316447,10.255.255.254,10.255.255.254,53,51615,UDP,298,,0.188,4,1000,21.25,5311.81,8,5.84,0,0
1784863289.1995375,10.255.255.254,10.255.255.254,54174,53,UDP,70,,0.0,1,70,0.0,0.0,7,6.23,0,0
1784863289.2558563,10.255.255.254,10.255.255.254,54174,53,UDP,70,,0.056,2,140,35.51,2485.85,7,6.15,0,0
1784863289.3340027,10.255.255.254,10.255.255.254,54174,53,UDP,70,,0.134,3,210,22.31,1561.74,7,6.05,0,0
1784863289.399043,10.255.255.254,10.255.255.254,54174,53,UDP,70,,0.2,4,280,20.05,1403.47,7,5.97,0,0
1784863289.4625146,10.255.255.254,10.255.255.254,53,54174,UDP,166,,0.0,1,166,0.0,0.0,8,6.1,0,0
1784863289.529042,10.255.255.254,10.255.255.254,53,54174,UDP,166,,0.067,2,332,30.06,4990.43,8,6.22,0,0
1784863289.6066995,10.255.255.254,10.255.255.254,53,54174,UDP,182,,0.144,3,514,20.81,3564.87,8,6.32,0,0
1784863289.6862679,10.255.255.254,10.255.255.254,53,54174,UDP,182,,0.224,4,696,17.88,3110.57,8,6.42,0,0
1784863290.2976227,10.255.255.254,10.255.255.254,35834,53,UDP,74,,0.0,1,74,0.0,0.0,7,5.04,0,0
1784863290.3610768,10.255.255.254,10.255.255.254,35834,53,UDP,74,,0.063,2,148,31.52,2332.39,6,5.52,0,0
1784863290.4301703,10.255.255.254,10.255.255.254,35834,53,UDP,74,,0.133,3,222,22.63,1674.87,6,5.43,0,0
1784863290.5036337,10.255.255.254,10.255.255.254,35834,53,UDP,74,,0.206,4,296,19.42,1436.82,6,5.34,0,0
1784863290.5839732,10.255.255.254,10.255.255.254,53,35834,UDP,202,,0.0,1,202,0.0,0.0,7,5.47,0,0
1784863290.6571577,10.255.255.254,10.255.255.254,53,35834,UDP,202,,0.073,2,404,27.33,5520.3,7,5.59,0,0
1784863290.7357545,10.255.255.254,10.255.255.254,53,35834,UDP,298,,0.152,3,702,19.77,4625.08,7,5.71,0,0
1784863290.8117847,10.255.255.254,10.255.255.254,53,35834,UDP,298,,0.228,4,1000,17.56,4389.59,7,5.83,0,0
1784863290.8927402,10.255.255.254,10.255.255.254,47398,53,UDP,70,,0.0,1,70,0.0,0.0,7,5.73,0,0
1784863290.9628935,10.255.255.254,10.255.255.254,47398,53,UDP,70,,0.07,2,140,28.51,1995.63,7,5.65,0,0
1784863291.0688746,10.255.255.254,10.255.255.254,47398,53,UDP,70,,0.176,3,210,17.03,1192.27,7,5.42,0,0
1784863291.1622238,10.255.255.254,10.255.255.254,47398,53,UDP,70,,0.269,4,280,14.84,1039.02,7,5.09,0,0
1784863291.255389,10.255.255.254,10.255.255.254,53,47398,UDP,166,,0.0,1,166,0.0,0.0,7,5.5,0,0
1784863291.324525,10.255.255.254,10.255.255.254,53,47398,UDP,166,,0.069,2,332,28.93,4802.12,7,5.64,0,0
1784863291.3530552,10.255.255.254,10.255.255.254,53,47398,UDP,182,,0.098,3,514,30.72,5262.82,7,5.82,0,0
1784863291.3945148,10.255.255.254,10.255.255.254,53,47398,UDP,182,,0.139,4,696,28.75,5002.67,7,5.98,0,0
1784863291.695322,10.255.255.254,10.255.255.254,41464,53,UDP,74,,0.0,1,74,0.0,0.0,7,5.62,0,0
1784863291.7886262,10.255.255.254,10.255.255.254,41464,53,UDP,74,,0.093,2,148,21.44,1586.21,7,5.27,0,0
1784863291.8430777,10.255.255.254,10.255.255.254,41464,53,UDP,74,,0.148,3,222,20.3,1502.48,7,5.21,0,0
1784863291.8854878,10.255.255.254,10.255.255.254,41464,53,UDP,74,,0.19,4,296,21.03,1556.54,7,5.04,0,0
1784863291.9275944,10.255.255.254,10.255.255.254,53,41464,UDP,202,,0.0,1,202,0.0,0.0,7,5.73,0,0
1784863291.974886,10.255.255.254,10.255.255.254,53,41464,UDP,202,,0.047,2,404,42.29,8542.76,7,5.89,0,0
1784863292.0135016,10.255.255.254,10.255.255.254,53,41464,UDP,298,,0.086,3,702,34.92,8171.61,7,6.07,0,0
1784863292.0532389,10.255.255.254,10.255.255.254,53,41464,UDP,298,,0.126,4,1000,31.84,7958.97,7,6.24,0,0
1784863292.0932808,10.255.255.254,10.255.255.254,40342,53,UDP,70,,0.0,1,70,0.0,0.0,7,6.18,0,0
1784863292.1561902,10.255.255.254,10.255.255.254,40342,53,UDP,70,,0.063,2,140,31.79,2225.42,7,6.1,0,0
1784863292.212658,10.255.255.254,10.255.255.254,40342,53,UDP,70,,0.119,3,210,25.13,1759.13,7,6.02,0,0
1784863292.2677934,10.255.255.254,10.255.255.254,40342,53,UDP,70,,0.175,4,280,22.92,1604.47,7,5.95,0,0
